Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
vert.x,io.vertx.core.http,Http2ServerTest,testQueuePushPromise,Long Statement,The length of the statement "@Override public void onPushPromiseRead( ChannelHandlerContext ctx` int streamId` int promisedStreamId` Http2Headers headers` int padding) throws Http2Exception {" is 162.,1195
vert.x,io.vertx.core.http,Http2ServerTest,testQueuePushPromise,Long Statement,The length of the statement "@Override public int onDataRead( ChannelHandlerContext ctx` int streamId` ByteBuf data` int padding` boolean endOfStream) throws Http2Exception {" is 145.,1195
vert.x,io.vertx.core.http,Http2ServerTest,testQueuePushPromise,Magic Number,The method contains a magic number: 10,1195
vert.x,io.vertx.core.http,Http2ServerTest,testQueuePushPromise,Magic Number,The method contains a magic number: 10,1195
vert.x,io.vertx.core.http,Http2ServerTest,testQueuePushPromise,Magic Number,The method contains a magic number: 3,1195
vert.x,io.vertx.core.http,Http2ServerTest,onPushPromiseRead,Long Parameter List,The method has 5 parameters. ,1225
vert.x,io.vertx.core.http,Http2ServerTest,onDataRead,Long Parameter List,The method has 5 parameters. ,1230
vert.x,io.vertx.core.http,Http2ServerTest,testResetPendingPushPromise,Long Statement,The length of the statement "@Override public void onPushPromiseRead( ChannelHandlerContext ctx` int streamId` int promisedStreamId` Http2Headers headers` int padding) throws Http2Exception {" is 162.,1247
vert.x,io.vertx.core.http,Http2ServerTest,onPushPromiseRead,Long Parameter List,The method has 5 parameters. ,1264
vert.x,io.vertx.core.http,Http2ServerTest,testInvalidAuthority,Long Statement,The length of the statement "testMalformedRequestHeaders(new DefaultHttp2Headers().method("GET").scheme("http").authority("foo@" + DEFAULT_HTTPS_HOST_AND_PORT).path("/"));" is 142.,1290
vert.x,io.vertx.core.http,Http2ServerTest,testInvalidHost,Long Statement,The length of the statement "testMalformedRequestHeaders(new DefaultHttp2Headers().method("GET").scheme("http").authority(DEFAULT_HTTPS_HOST_AND_PORT).path("/").set("host"`"something-else"));" is 162.,1295
vert.x,io.vertx.core.http,Http2ServerTest,testConnectInvalidPath,Long Statement,The length of the statement "testMalformedRequestHeaders(new DefaultHttp2Headers().method("CONNECT").path("/").authority(DEFAULT_HTTPS_HOST_AND_PORT));" is 122.,1300
vert.x,io.vertx.core.http,Http2ServerTest,testConnectInvalidScheme,Long Statement,The length of the statement "testMalformedRequestHeaders(new DefaultHttp2Headers().method("CONNECT").scheme("http").authority(DEFAULT_HTTPS_HOST_AND_PORT));" is 127.,1305
vert.x,io.vertx.core.http,Http2ServerTest,testConnectInvalidAuthority,Long Statement,The length of the statement "testMalformedRequestHeaders(new DefaultHttp2Headers().method("CONNECT").authority("foo@" + DEFAULT_HTTPS_HOST_AND_PORT));" is 121.,1310
vert.x,io.vertx.core.http,Http2ServerTest,testHandlerFailure,Long Statement,The length of the statement "request.encoder.writeData(request.context`id`BufferInternal.buffer("hello").getByteBuf()`0`true`request.context.newPromise());" is 126.,1378
vert.x,io.vertx.core.http,Http2ServerTest,testSendFile,Magic Number,The method contains a magic number: 1000,1411
vert.x,io.vertx.core.http,Http2ServerTest,testSendFile,Magic Number,The method contains a magic number: 1000,1411
vert.x,io.vertx.core.http,Http2ServerTest,testSendFileRange,Magic Number,The method contains a magic number: 1000,1418
vert.x,io.vertx.core.http,Http2ServerTest,testSendFileRange,Magic Number,The method contains a magic number: 1000,1418
vert.x,io.vertx.core.http,Http2ServerTest,testSendFileRange,Magic Number,The method contains a magic number: 200,1418
vert.x,io.vertx.core.http,Http2ServerTest,testSendFileRange,Magic Number,The method contains a magic number: 1000,1418
vert.x,io.vertx.core.http,Http2ServerTest,testSendFileRange,Magic Number,The method contains a magic number: 700,1418
vert.x,io.vertx.core.http,Http2ServerTest,testSendFileRange,Magic Number,The method contains a magic number: 1000,1418
vert.x,io.vertx.core.http,Http2ServerTest,testSendFile,Long Statement,The length of the statement "@Override public void onHeadersRead( ChannelHandlerContext ctx` int streamId` Http2Headers headers` int streamDependency` short weight` boolean exclusive` int padding` boolean endStream) throws Http2Exception {" is 210.,1434
vert.x,io.vertx.core.http,Http2ServerTest,testSendFile,Long Statement,The length of the statement "@Override public int onDataRead( ChannelHandlerContext ctx` int streamId` ByteBuf data` int padding` boolean endOfStream) throws Http2Exception {" is 145.,1434
vert.x,io.vertx.core.http,Http2ServerTest,testSendFile,Magic Number,The method contains a magic number: 2,1434
vert.x,io.vertx.core.http,Http2ServerTest,onHeadersRead,Long Parameter List,The method has 8 parameters. ,1457
vert.x,io.vertx.core.http,Http2ServerTest,onDataRead,Long Parameter List,The method has 5 parameters. ,1464
vert.x,io.vertx.core.http,Http2ServerTest,testStreamError,Long Statement,The length of the statement "request.channel.write(BufferInternal.buffer(new byte[]{0x00`0x00`0x12`0x00`0x08`0x00`0x00`0x00`(byte)(id & 0xFF)`0x1F`0x68`0x65`0x6c`0x6c`0x6f`0x00`0x00`0x00`0x00`0x00`0x00`0x00`0x00`0x00`0x00`0x00`0x00}).getByteBuf());" is 219.,1481
vert.x,io.vertx.core.http,Http2ServerTest,testStreamError,Magic Number,The method contains a magic number: 2,1481
vert.x,io.vertx.core.http,Http2ServerTest,testStreamError,Magic Number,The method contains a magic number: 0xFF,1481
vert.x,io.vertx.core.http,Http2ServerTest,testPromiseStreamError,Long Statement,The length of the statement "@Override public void onPushPromiseRead( ChannelHandlerContext ctx` int streamId` int promisedStreamId` Http2Headers headers` int padding) throws Http2Exception {" is 162.,1534
vert.x,io.vertx.core.http,Http2ServerTest,testPromiseStreamError,Magic Number,The method contains a magic number: 2,1534
vert.x,io.vertx.core.http,Http2ServerTest,onPushPromiseRead,Long Parameter List,The method has 5 parameters. ,1564
vert.x,io.vertx.core.http,Http2ServerTest,testConnectionDecodeError,Magic Number,The method contains a magic number: 3,1582
vert.x,io.vertx.core.http,Http2ServerTest,testConnectionDecodeError,Magic Number,The method contains a magic number: 10,1582
vert.x,io.vertx.core.http,Http2ServerTest,testServerSendGoAwayNoError,Magic Number,The method contains a magic number: 2,1638
vert.x,io.vertx.core.http,Http2ServerTest,testServerSendGoAwayNoError,Magic Number,The method contains a magic number: 300,1638
vert.x,io.vertx.core.http,Http2ServerTest,testServerSendGoAwayInteralError,Magic Number,The method contains a magic number: 3,1684
vert.x,io.vertx.core.http,Http2ServerTest,testServerSendGoAwayInteralError,Magic Number,The method contains a magic number: 5,1684
vert.x,io.vertx.core.http,Http2ServerTest,testServerSendGoAwayInteralError,Magic Number,The method contains a magic number: 2,1684
vert.x,io.vertx.core.http,Http2ServerTest,testServerSendGoAwayInteralError,Magic Number,The method contains a magic number: 2,1684
vert.x,io.vertx.core.http,Http2ServerTest,testShutdownWithTimeout,Magic Number,The method contains a magic number: 2,1728
vert.x,io.vertx.core.http,Http2ServerTest,testShutdownWithTimeout,Magic Number,The method contains a magic number: 4,1728
vert.x,io.vertx.core.http,Http2ServerTest,testShutdownWithTimeout,Magic Number,The method contains a magic number: 300,1728
vert.x,io.vertx.core.http,Http2ServerTest,testShutdown,Magic Number,The method contains a magic number: 2,1768
vert.x,io.vertx.core.http,Http2ServerTest,testShutdown,Magic Number,The method contains a magic number: 2,1768
vert.x,io.vertx.core.http,Http2ServerTest,testShutdown,Magic Number,The method contains a magic number: 300,1768
vert.x,io.vertx.core.http,Http2ServerTest,testServerSendGoAway,Long Statement,The length of the statement "@Override public void onGoAwayRead( ChannelHandlerContext ctx` int lastStreamId` long errorCode` ByteBuf debugData) throws Http2Exception {" is 139.,1805
vert.x,io.vertx.core.http,Http2ServerTest,testServerClose,Long Statement,The length of the statement "@Override public void onGoAwayRead( ChannelHandlerContext ctx` int lastStreamId` long errorCode` ByteBuf debugData) throws Http2Exception {" is 139.,1831
vert.x,io.vertx.core.http,Http2ServerTest,testServerClose,Magic Number,The method contains a magic number: 2,1831
vert.x,io.vertx.core.http,Http2ServerTest,testClientSendGoAwayNoError,Magic Number,The method contains a magic number: 100,1873
vert.x,io.vertx.core.http,Http2ServerTest,testClientSendGoAwayInternalError,Magic Number,The method contains a magic number: 2,1917
vert.x,io.vertx.core.http,Http2ServerTest,testClientSendGoAwayInternalError,Magic Number,The method contains a magic number: 3,1917
vert.x,io.vertx.core.http,Http2ServerTest,testShutdownOverride,Magic Number,The method contains a magic number: 10000,1959
vert.x,io.vertx.core.http,Http2ServerTest,testShutdownOverride,Magic Number,The method contains a magic number: 300,1959
vert.x,io.vertx.core.http,Http2ServerTest,testShutdownOverride,Magic Number,The method contains a magic number: 300,1959
vert.x,io.vertx.core.http,Http2ServerTest,testShutdownOverride,Magic Number,The method contains a magic number: 1200,1959
vert.x,io.vertx.core.http,Http2ServerTest,testRequestResponseLifecycle,Magic Number,The method contains a magic number: 2,1989
vert.x,io.vertx.core.http,Http2ServerTest,testRequestResponseLifecycle,Magic Number,The method contains a magic number: 100,1989
vert.x,io.vertx.core.http,Http2ServerTest,testRequestResponseLifecycle,Magic Number,The method contains a magic number: 100,1989
vert.x,io.vertx.core.http,Http2ServerTest,testResponseCompressionDisabled,Long Statement,The length of the statement "@Override public void onHeadersRead( ChannelHandlerContext ctx` int streamId` Http2Headers headers` int streamDependency` short weight` boolean exclusive` int padding` boolean endStream) throws Http2Exception {" is 210.,2044
vert.x,io.vertx.core.http,Http2ServerTest,testResponseCompressionDisabled,Long Statement,The length of the statement "@Override public int onDataRead( ChannelHandlerContext ctx` int streamId` ByteBuf data` int padding` boolean endOfStream) throws Http2Exception {" is 145.,2044
vert.x,io.vertx.core.http,Http2ServerTest,testResponseCompressionDisabled,Long Statement,The length of the statement "request.encoder.writeHeaders(request.context`id`GET("/").add("accept-encoding"`"gzip")`0`true`request.context.newPromise());" is 124.,2044
vert.x,io.vertx.core.http,Http2ServerTest,testResponseCompressionDisabled,Magic Number,The method contains a magic number: 2,2044
vert.x,io.vertx.core.http,Http2ServerTest,testResponseCompressionDisabled,Magic Number,The method contains a magic number: 1000,2044
vert.x,io.vertx.core.http,Http2ServerTest,onHeadersRead,Long Parameter List,The method has 8 parameters. ,2055
vert.x,io.vertx.core.http,Http2ServerTest,onDataRead,Long Parameter List,The method has 5 parameters. ,2062
vert.x,io.vertx.core.http,Http2ServerTest,testResponseCompressionEnabled,Long Statement,The length of the statement "@Override public void onHeadersRead( ChannelHandlerContext ctx` int streamId` Http2Headers headers` int streamDependency` short weight` boolean exclusive` int padding` boolean endStream) throws Http2Exception {" is 210.,2080
vert.x,io.vertx.core.http,Http2ServerTest,testResponseCompressionEnabled,Long Statement,The length of the statement "@Override public int onDataRead( ChannelHandlerContext ctx` int streamId` ByteBuf data` int padding` boolean endOfStream) throws Http2Exception {" is 145.,2080
vert.x,io.vertx.core.http,Http2ServerTest,testResponseCompressionEnabled,Long Statement,The length of the statement "request.encoder.writeHeaders(request.context`id`GET("/").add("accept-encoding"`"gzip")`0`true`request.context.newPromise());" is 124.,2080
vert.x,io.vertx.core.http,Http2ServerTest,testResponseCompressionEnabled,Magic Number,The method contains a magic number: 2,2080
vert.x,io.vertx.core.http,Http2ServerTest,testResponseCompressionEnabled,Magic Number,The method contains a magic number: 1000,2080
vert.x,io.vertx.core.http,Http2ServerTest,onHeadersRead,Long Parameter List,The method has 8 parameters. ,2093
vert.x,io.vertx.core.http,Http2ServerTest,onDataRead,Long Parameter List,The method has 5 parameters. ,2100
vert.x,io.vertx.core.http,Http2ServerTest,testRequestCompressionEnabled,Long Statement,The length of the statement "request.encoder.writeHeaders(request.context`id`POST("/").add("content-encoding"`"gzip")`0`false`request.context.newPromise());" is 127.,2135
vert.x,io.vertx.core.http,Http2ServerTest,testRequestCompressionEnabled,Long Statement,The length of the statement "request.encoder.writeData(request.context`id`BufferInternal.buffer(expectedGzipped).getByteBuf()`0`true`request.context.newPromise());" is 134.,2135
vert.x,io.vertx.core.http,Http2ServerTest,testRequestCompressionEnabled,Magic Number,The method contains a magic number: 1000,2135
vert.x,io.vertx.core.http,Http2ServerTest,test100Continue,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@5c103be5,2192
vert.x,io.vertx.core.http,Http2ServerTest,onHeadersRead,Long Parameter List,The method has 8 parameters. ,2199
vert.x,io.vertx.core.http,Http2ServerTest,onHeadersRead,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@5c103be5,2199
vert.x,io.vertx.core.http,Http2ServerTest,test100ContinueRejectedManually,Magic Number,The method contains a magic number: 405,2230
vert.x,io.vertx.core.http,Http2ServerTest,test100ContinueRejectedManually,Magic Number,The method contains a magic number: 100,2230
vert.x,io.vertx.core.http,Http2ServerTest,test100ContinueRejectedManually,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@79f435a7,2230
vert.x,io.vertx.core.http,Http2ServerTest,onHeadersRead,Long Parameter List,The method has 8 parameters. ,2244
vert.x,io.vertx.core.http,Http2ServerTest,onHeadersRead,Magic Number,The method contains a magic number: 100,2244
vert.x,io.vertx.core.http,Http2ServerTest,onHeadersRead,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@79f435a7,2244
vert.x,io.vertx.core.http,Http2ServerTest,testNetSocketConnect,Magic Number,The method contains a magic number: 4,2269
vert.x,io.vertx.core.http,Http2ServerTest,testNetSocketConnect,Magic Number,The method contains a magic number: 2,2269
