Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
vert.x,io.vertx.core.impl.future,CompositeFutureImpl,Law of Demeter violation,The tool detected the smell in this method (succeeded) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.succeeded; io.vertx.core.impl.future.CompositeFutureImpl.future
vert.x,io.vertx.core.impl.future,CompositeFutureImpl,Law of Demeter violation,The tool detected the smell in this method (failed) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.future.CompositeFutureImpl.future; io.vertx.core.Future.failed
vert.x,io.vertx.core.impl.future,CompositeFutureImpl,Law of Demeter violation,The tool detected the smell in this method (isComplete) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.isComplete; io.vertx.core.impl.future.CompositeFutureImpl.future
vert.x,io.vertx.core.impl.future,CompositeFutureImpl,Law of Demeter violation,The tool detected the smell in this method (resultAt) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.result; io.vertx.core.impl.future.CompositeFutureImpl.future
vert.x,io.vertx.core.impl.future,FutureBase,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
vert.x,io.vertx.core.impl.future,SucceededFuture,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: EMPTY
vert.x,io.vertx.core.impl.launcher,VertxCommandLauncher,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.spi.launcher.DefaultCommandFactory
vert.x,io.vertx.core.impl.launcher,VertxCommandLauncher,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
vert.x,io.vertx.core.impl.launcher,VertxCommandLauncher.CommandRegistration,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
vert.x,io.vertx.core.impl.launcher,DefaultCommandTest.MyCommandWithoutName,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
vert.x,io.vertx.core.impl.launcher,DefaultCommandTest.MyCommandWithoutEmptyName,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
vert.x,io.vertx.core.impl.launcher,LauncherExtensibilityTest,Law of Demeter violation,The tool detected the smell in this method (testThatCustomLauncherCanCustomizeMetricsOption) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.metrics.MetricsOptions.setFactory; io.vertx.core.VertxOptions.getMetricsOptions; io.vertx.core.metrics.MetricsOptions.setEnabled
vert.x,io.vertx.core.impl.launcher,LauncherExtensibilityTest,Law of Demeter violation,The tool detected the smell in this method (beforeStartingVertx) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.metrics.MetricsOptions.setFactory; io.vertx.core.VertxOptions.getMetricsOptions; io.vertx.core.metrics.MetricsOptions.setEnabled
vert.x,io.vertx.core.impl.launcher,LauncherExtensibilityTest.FooCommand,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
vert.x,io.vertx.core.impl.launcher,ServiceCommandLoaderTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.impl.launcher.ServiceCommandFactoryLoader
vert.x,io.vertx.core.impl.launcher.commands,BareCommand,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.impl.VertxBuilder; io.vertx.core.json.JsonObject
vert.x,io.vertx.core.impl.launcher.commands,BareCommand,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: VERTX_OPTIONS_PROP_PREFIX; VERTX_EVENTBUS_PROP_PREFIX; DEPLOYMENT_OPTIONS_PROP_PREFIX; METRICS_OPTIONS_PROP_PREFIX
vert.x,io.vertx.core.impl.launcher.commands,BareCommand,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
vert.x,io.vertx.core.impl.launcher.commands,BareCommand,Law of Demeter violation,The tool detected the smell in this method (startVertx) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.eventbus.EventBusOptions.setHost; io.vertx.core.eventbus.EventBusOptions.setPort; io.vertx.core.eventbus.EventBusOptions.setClusterPublicHost
vert.x,io.vertx.core.impl.launcher.commands,ExecUtils,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: VERTX_INITIALIZATION_EXIT_CODE; VERTX_DEPLOYMENT_EXIT_CODE; PROCESS_ERROR_EXIT_CODE; SYSTEM_CONFIGURATION_EXIT_CODE
vert.x,io.vertx.core.impl.launcher.commands,RunCommand,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.DeploymentOptions; io.vertx.core.impl.launcher.commands.Watcher
vert.x,io.vertx.core.impl.launcher.commands,RunCommand,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
vert.x,io.vertx.core.impl.launcher.commands,RunCommand,Law of Demeter violation,The tool detected the smell in this method (setUp) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.cli.CLI.getOption; io.vertx.core.spi.launcher.ExecutionContext.cli
vert.x,io.vertx.core.impl.launcher.commands,RunCommand,Law of Demeter violation,The tool detected the smell in this method (setUp) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.cli.CLI.getOption; io.vertx.core.spi.launcher.ExecutionContext.cli
vert.x,io.vertx.core.impl.launcher.commands,RunCommand,Law of Demeter violation,The tool detected the smell in this method (setUp) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.cli.CLI.getOption; io.vertx.core.spi.launcher.ExecutionContext.cli
vert.x,io.vertx.core.impl.launcher.commands,RunCommand,Law of Demeter violation,The tool detected the smell in this method (setUp) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.cli.CLI.getOption; io.vertx.core.spi.launcher.ExecutionContext.cli
vert.x,io.vertx.core.impl.launcher.commands,RunCommand,Law of Demeter violation,The tool detected the smell in this method (setUp) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.cli.CLI.getOption; io.vertx.core.spi.launcher.ExecutionContext.cli
vert.x,io.vertx.core.impl.launcher.commands,RunCommand,Law of Demeter violation,The tool detected the smell in this method (setUp) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.cli.CLI.getOption; io.vertx.core.spi.launcher.ExecutionContext.cli
vert.x,io.vertx.core.impl.launcher.commands,RunCommand,Law of Demeter violation,The tool detected the smell in this method (run) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.DeploymentOptions.setConfig; io.vertx.core.DeploymentOptions.setHa; io.vertx.core.DeploymentOptions.setInstances; io.vertx.core.DeploymentOptions.setWorker
vert.x,io.vertx.core.impl.launcher.commands,RunCommand,Law of Demeter violation,The tool detected the smell in this method (startAsBackgroundApplication) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.cli.CommandLine.allArguments; io.vertx.core.spi.launcher.ExecutionContext.commandLine
vert.x,io.vertx.core.impl.launcher.commands,StartCommand,Law of Demeter violation,The tool detected the smell in this method (run) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.launcher.VertxCommandLauncher.getCommandNames; io.vertx.core.spi.launcher.ExecutionContext.launcher
vert.x,io.vertx.core.impl.launcher.commands,StartCommand,Law of Demeter violation,The tool detected the smell in this method (getArguments) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.cli.CommandLine.allArguments; io.vertx.core.spi.launcher.ExecutionContext.commandLine
vert.x,io.vertx.core.impl.launcher.commands,ClasspathHandlerTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.impl.launcher.commands.RunCommand; io.vertx.core.impl.launcher.commands.BareCommand
vert.x,io.vertx.core.impl.launcher.commands,ClasspathHandlerTest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: VERTICLE
vert.x,io.vertx.core.impl.launcher.commands,ComplexCommand,Law of Demeter violation,The tool detected the smell in this method (run) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.cli.CommandLine.allArguments; io.vertx.core.spi.launcher.ExecutionContext.commandLine
vert.x,io.vertx.core.impl.launcher.commands,ComplexCommand,Law of Demeter violation,The tool detected the smell in this method (run) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.cli.CommandLine.allArguments; io.vertx.core.spi.launcher.ExecutionContext.commandLine
